deed_hash,text_length,num_signatures,notary_present,days_since_notarized,amount,label
854655c6334eb68f64de983581fd737ce6b63ef58c609f3a7c5a4867d41db644,1446,2,True,71,392177.3101115833,0
6583abcd47bf5797c51771b2f10b8502be7e2021d29bb8eeae4e29e4a73cf9cc,1644,5,True,154,294494.4200461481,1
19e3c20ceaad96351ec5c2323a688276593cb8187ff21593e292a8d3d0029084,1502,2,False,235,4655359.4968596,1
9dce0a0d467bc83084a1df8c648c7bf0c5a9d6422c6de047a5854288f16f5bd8,767,2,True,291,280692.16078396124,1
d402229b611fdc8f3c5e981f0ad3d08f98f80b033562b5e2a5f690b104bea956,432,0,False,98,358749.5892899676,1
ae5adb3693d18710304b34abc8abe63abe7d6ddb8276453d62042314e8099979,1201,9,True,134,223628.8778623453,1
8a4d0fb2dd5c7aa16e3b3ae54e3d2c127bb50393699280951a8cc41b267f0800,1494,4,True,36,434091.6426538259,0
eecf7d69b3a78d46962b1e1023513271970c14f34ca7cb0eceeab4de68d4e63b,130,0,False,219,229488.71072410588,1
136f135b2c34420eca4642ed1e462f94b47613116030d7bf9038a8ff59d4856b,1565,3,True,221,338644.47007877595,0
c03336cf043b2df2d4ec3e6bebb3e21f596075bb859f6ddb8556c1940e474120,1689,3,False,312,324429.6740076091,0
12b5c017810dbc93909210617a39ea04313594bc700cedc85840fc886d1d45bf,1349,3,False,193,194192.65889404266,0
fca3ccc82286f70621dbce1ee5695e357369937497b92e49acf2488f393e939b,1412,3,True,9,215408.5431137028,0
32632b85c83307ee5867713e7132e743ebc8d258004758862954649f94fe79dd,586,1,False,337,557354.4550828137,1
4fd00497f1366546d44806cbaa7241b6e279db0d0a9546b6694c2e2f26607760,1149,3,True,6,150785.9525938888,0
13251f77c582454c32bc96b48e468254492e6a8572978ddc84c3123014e68d1d,1198,1,True,348,108430.53053652239,1
5a89a11f94d45e39a18fe656121eab8abd8880cdca85e81988c4508af3608c1a,1826,4,False,158,2747.0594864699974,1
182cf410eb0510bae68eaee10ff4ba5b1eab1d2cb9d9c240d5c5da058fb3ef6b,1452,4,True,156,361855.3531257188,0
8ef185656b96e6905a404988d983ed31e83d0b5677173b73aa5fcb6fd9f0a385,1672,3,False,258,367805.53340508725,0
c6c7d15d54ccb4ba44958f3ec2d0b1e95efbe0d4d21f9de7dc569a6a9dbf5b65,500,2,True,270,396983.89609773585,1
c6f7803a95369a098c1d1c28a28d732c29ababdaf6d4f5356e46068c1d456016,1357,3,True,340,202005.91762849447,0
83eb55465a1c8fc2d3584be599409e2457121f6fc89d90c0f7956e899d9e57ac,677,1,False,151,224862.2608114918,1
e241464c759646eb3a592aa743b797bfebb2565ded4937593bc8a79a3da893fb,1094,1,False,293,627616.1411995364,1
20de4d5a5d03ee0d8fe56bee1baf7ed0f1f8b42f15a2f199cf1705fa20723ee2,1918,9,False,222,316690.34964662057,1
f3a56d69efa9d2fdf1defd64cd4ad8b87c18449cdbfa8ad33666e68fc8ee133d,1514,6,False,93,408892.6575823271,1
8ccef480ad0ac57bd5e627cfbb74692366afabbde8bec80f95d2d231765ad900,510,0,False,233,335651.06827480247,1
c8b40d93fa60990202dcc86d9d65ee7cff3a9a8e08c06d8cb3c54e3c8a3fff9f,1771,2,True,360,228590.58086337935,0
dcef6a1794a824a1c7da78a0e5b26ba2b7d828788028226c99ab80b0fb2a1b5f,1247,4,False,149,303324.9579478619,0
8c6263be7efd374a68d2f0741f8ee7926971f0b1ebc790145c8066bcb20ba67e,1017,5,False,151,208206.9654772305,1
12cd9bc48e14bcb71f8ae258e35c1376357283959c658ddce1bbe2403d99c3ca,1661,4,True,43,4460.515714475562,1
f0d0a111206a1ae9f567244e5e0478ad17b7fb1d72550f1543ac11d2c54ce44d,1638,8,True,174,344407.6181303041,1
4e770ed89b52b1f71cdce90a6f6d37b7b7bd298791cbaf5b63d4e9aac288148f,516,0,True,143,199961.95926554626,1
64a2425e09654b35da529fdb818741666b78034ecd92f775a5c7498d91d7d1fd,1857,3,True,365,239508.46537041705,0
48bcdb19db2573bf7ab778f58ad6aba301cf0c30f5078b571458f0dad0f6fffd,1241,4,True,56,2947.841794697003,1
ecae128ced37ca60f1c33e7d5106f26e67e17c8ffb11c03569f81e789cbf25af,961,3,False,101,3114.4794248555468,1
69fc913b8bf14b98dc7944b67662672bbf7911ec7ade7f11fa4ed735b4e31717,467,0,True,83,793436.5225902215,1
00c1648686087385bb48f9b1ddb532b995624a619886d77a73064f166489f40f,1158,2,True,355,3538.387319128269,1
381fbd8e745fa6afb7e400c503f6506a54be31ee3fa4ca7d9c0ee338882942fa,1614,3,True,328,247940.97322724963,0
e2ca72f760df62189d9a71e39b19dbcefcf8c220aca17f0fb20b69c34baa1cc2,1377,3,False,284,266013.1025874848,0
15abe5ddecb551d4859e4a640ab05ba80a343b29a794333de30b1c7f5aada115,830,8,False,344,227477.4690676998,1
f127ddcffd5fb1ea5ad3f11102ba78526b946fa052897794f8fafafbdea2ae1a,1369,5,True,7,350470.4151328125,1
899a0c4e5d47267a7f43a3e9936e6165156b3023ba5c2aac6b4f571d8a34564c,1721,3,False,237,4429694.881834647,1
1b72fd325ce0bc7439aeb5098fd12bc0d47b7b9472a6ef2c03a05a7d383304b3,1221,3,False,269,4996.124467101812,1
8fd8b890de934009484c8b95272ba08c39ed96d0cab8dc3d64ad528ef378e5a9,772,2,False,40,123437.3422104686,1
29d56bfcbc350b615151b2c28eabbd39fb379208af2ea05ef4b286c19e050538,1190,3,False,75,600758.5888207643,0
532bf316ed4c2301a434f9f8296db23f68fa76d413d78ae7ce7c3478da9ea840,1477,8,False,6,440757.8427211418,1
129a90a6c3b41f98a4950503c2c2bc40637342b8bc510cc541afbea7a89dda43,1915,9,True,190,326621.59779450065,1
2c33fe9b35a1d5d873a763b13430b5dd8e9b84f626358ef37026c59ae85da7d1,1333,5,True,218,249410.3283753312,1
ccf14d8dc8a9a50b6f2a1226df2036beada906016a2beacb6a4d859953e467d4,1406,4,False,274,229005.67504628017,0
5d6f7a8f293cb241ba007838681c2fce55a57cfa0580de2ced694184fb6a2df7,1055,2,False,190,290641.3439288528,1
c49adb82f720605291dd69d1cb48a88e3503cbf61fab412db96bb88f0a6ed1c9,1028,2,False,169,244407.60102421456,0
1f489d055baa2dca7f2e2cde2eddb2aa2192ca53e14770223521f873005ce506,1865,3,True,53,257382.65945025033,0
f9e1c4b0d3f2ce77fb1bf71c4de26258393ce9a6fe81d1cd0f48f116735bcc25,1872,9,True,87,166246.28938124367,1
b8f85f13d18d65ee3a07ea81db8f0bf6211a958d22486c8ce22fc371ed7e2e2c,1374,4,False,10,207796.9332252697,0
5fa0fca9425cf647836ad16214fb505696319cfb417e12cb8418b3eb3624d9c5,1367,3,False,34,185045.50680757576,0
73ae811c3ba65065e280cbcd034dff1e34a0499f7a53376a5c82d3ea5e147a31,1469,3,True,53,254982.33550854927,0
7189839d648ba1df97e4e47c34802d39dcb885a5f0b681dcec8068dd25e6bb35,1477,2,False,144,141222.8074580997,0
78552528737dc4adfcc6c569b29b89aec7536286fd6382113e740079f517cbd4,1894,2,False,163,325122.08952772256,0
7093ebaee2f504bc531a1b268d37b2a16026fb0f80a56e86e99b8396c1a2329c,1561,3,True,73,6433108.389621611,1
1fecf82eaa0f7abbd7b99696b79186cba3095eb21c194a3afc8d1af475637359,1167,2,True,308,192620.8248643007,0
9c2afafbdefb4f1cee8376caf472fe8a7c63c15f2d7625c1e88376de1cd2cd09,1605,4,False,151,152872.81788283255,0
7454272aeebf20d68fae6a657538ed1d3c9db2f4b772dfdae5cb10c11d2e03fd,1343,3,True,262,322443.46089661744,0
d87f310686ad3546a404f0d688af607c6e02aed6b571db6bdb52638f2cfb9da2,995,2,False,65,175907.49034066842,0
7dc9c9d159de71fd83a0e612aed9b31e70936a007edd70b60642701baac9e6c0,368,1,False,38,262523.1266734124,1
2a8791c12336d055d7d233afc667b2fabdd9f0322966c3ab6231d5cfbe418b69,1284,3,True,37,202717.73651024335,0
f6ebb25596f158d8a4d4e8b37094fdad99bff1717048de1590f57bb5ed9baf31,1369,3,True,262,443678.88550010737,0
26d082b8895743e36dd89cf76b53f6bfadd4eb09eea0a56dd92dec59fb784f42,880,1,True,315,440517.1206571782,1
4b03f34577619ee60919a9d6cdb54ad7ed0a1ca5878231fcff0738f9e9c18bae,821,1,True,130,193530.43114919166,1
1fe69682dd1909038b5d64e36bb534559ddf4c93513ea8c7f3d6a9986e51e6f6,1294,3,False,29,1775.6533004648877,1
8c0da0ee4eb1c2d56783c10c4a727d71e5e70f8f6132721b0d390c2ee380a2cd,578,0,True,292,272746.02842347947,1
4ef1ce81e3406b4c829ffd9ce27dcc00a5e425a39836f5a75a28da6d24ad6b90,1434,2,True,301,532992.2279586012,0
68e83df8e29ef6da6030c8f825c36a98b26a0fe2b3926a1cb7cca85420077204,1883,4,False,165,217430.1929482979,0
dcbc92037dd1efe579e8cb2ff4de928f7f7ba515c0560b9b164bf84e456ee104,1634,3,False,363,302246.6662358009,0
8583529f33e48234322c198a85024fa4cca129a01d17571b812ce2b0f8b360a0,1158,4,False,102,382855.5695553117,0
07078e66723db33a65f845575c1e301edb1d15da989d659516478ecc1504ddff,1684,3,False,40,241044.93114217833,0
2be156a12475dd2a713cf7ffda62427c8676a572456d8b82e35685ed1a84dfb8,1506,2,False,254,8806903.924735896,1
64457354164fe82f8e7006a3fcb354df6b5ff3ff0f409ab2ab506f9ae01cee76,1034,3,True,321,187924.74883373608,0
1910d064f3dc35526422c2f4f9457f21f02c9c0d846f83079a2b055e841d40d7,1879,4,False,344,344653.9133755008,0
e9420c65d0d4dddcc3e265bd70a27b0a6cae5a01fd4dd657b20e0003744dca78,1453,2,False,72,119808.5267392212,0
dad7e8c24e18390e29708a562751677afefaf6d08a820ec4a8e025188bfa4128,1464,4,True,165,301322.74856047804,0
9c81e1a72344f99dd7c74c67020376fcf4a644dd4aef1ba70709a7c51b81af58,1509,9,True,337,156067.52356955266,1
dc322f56d4760eaccdbe5f3c1cfc0eb14342daac0e910833bbef249cc7f3bfbf,1663,6,False,230,218401.07367631083,1
e19d9930d6124b4d706ba99d23ccec787c932d2434a25051981c3dff68222968,1641,4,False,127,416919.2408348966,0
7d2674162c55aac0921545cde14d9e639e19392811d9a4b9947b64ec3baefd2b,1179,4,True,67,1112.3988431901773,1
78cbfd9e9805b1dade0c30e5135c538555f476e39ba06e40595980503a2bd3e5,1321,4,True,71,246716.64420114597,0
d583840c969d40053d53fdac8a9177293a9c58269c9b0628369dee419eb244bf,1428,3,True,275,420598.0145236713,0
84d21b2c8d3511b5a2f49f1698bb175808a5ec1f8c1bdd1a5a1016243dd49518,1800,3,True,71,192551.24415386617,0
d5680f23b318e74af7248810dc7d2cccdc35fa945b7140b2182f9f9d95ae09c1,1116,2,False,364,264636.6091900957,0
8a40392c662496848181df8fc308bfa57303ec95cb268f7ea564260ea2075294,1845,2,True,168,230742.42862519648,0
733590175023225225fe5c8bcab2cad84dbebf2a9a5431f645e95643cdd16c3c,1064,5,False,131,320870.7343598048,1
7029c8c49703ae2eeb93528f1349fb1de7ef04e12e7de34cfccb8a7eb22aaf8d,1205,4,False,37,265514.2071990944,0
ff211407295e8d019e2454e96c54f176819b9444c5ccafeda24d5909f79ccde2,803,3,False,9,4431.3964227499255,1
f98a376196fdcdbaab5e8ddcc7a01d796922d60228cf7e05c50bbbdf7e05b24b,1358,3,True,267,121863.69570771122,0
f2afb1880f67004168da098cbcb2b342ba1e4a72b82a469bdfdf2ba9601df2b4,1844,5,False,126,419553.042106303,1
aee4ce093390f732d5a8908ad2101545df8a69d7e1fe21648d7b5ac98a0cbf3e,769,2,False,101,220972.33154434623,1
c2edd7c5ffba853ef33695032b856d5bd4e618711daf04d53449280e153f7eb5,512,0,False,279,287478.3913484947,1
7a462673e42d320874ba8e8febf9df548a907c8415465cf93aca04b79d3485c1,1447,2,True,160,292906.9265720799,0
48f2dea8384830cebe116fec0c49067e2063413a97a09c05a4017025ea063bcf,188,0,True,336,360923.9726712834,1
54d6097f1d80c23a1f942229b4b9cbf504a4b9bde9eb56a3c03dd167be474461,1624,3,True,193,142523.25738583886,0
605b4a9e39178a9e9879daf65661e0e6456f917e07519767d4a8b33505859f63,1202,1,True,335,136427.87627296665,1
d128dabe6f43e47e8ebebeb36ec06fb27cb80a7bd2948dc27c48c41ad95b407c,1624,5,False,50,551044.7535098132,1
fc54a282bda31ee8b6ffc23673f2eef2a6942d02cabb496f32c796781db34c35,1144,3,False,149,420579.2289203005,0
e434762a77821291b1d3ce8b1929b4b89976dc8b2ce8004ca1d21a654f920c2d,1779,2,False,7,284522.7171066758,0
1b8ef5464e8e01cccb185c144addd322881737c586c70b13663e94840cf139a8,988,2,False,78,268370.2750147692,0
9b2b6362b82a9465684619d6d5b3652857bad7fd65a608c41faf5d049b27a740,913,5,False,71,516241.14955983846,1
47c03ea3f33b116c67ab0d69afcae6ba48dc28cbcbadcbe639ade85bba3b9d80,1626,2,True,327,341675.1214381482,0
ae9a1f982231fc02541638fdff7858ae7b4f3c29bc023e708708f39c678e7fba,1339,4,False,229,413216.0991179977,0
524ff0391ef2b3d8391b7e1f19fac46e80410c8f317513b6c8ab767729a7077c,405,1,False,224,732499.2418928753,1
6e8645f6b6fe2fcc4d09a5c8aea0223001547a92f835b247e04c64cf80de9838,1418,2,True,196,213859.0105278443,0
c375893e3e1bc9bf4e7b95b65ecff48f91722a4538fdd36a34740724797a6c46,1949,2,False,109,186548.73529909318,0
914f0be6a7119b679412119f15052c5f753734528924b6e13a0b2e902bcbd87f,1410,3,True,343,205352.72254658942,0
d841a3481ab2741f616899836b1433db8f6f36b28a5ca88970a9f252081efe02,1421,9,True,5,200304.3843546981,1
39247e1157c3731e740307ecc651fd1bafcbc82662db1df04672c3b59bf3483f,1887,8,True,157,419456.40954175574,1
623fb459b69c3e1ba1e707cae14de64f04c23e22ae43920f50ff2784ad19fc88,703,1,True,237,242367.92185210067,1
a8b47cb17199329d67b75f86aabf777b7f3c058acd58bffd2c42f0b7b2cc749e,733,2,True,175,244691.48558027632,1
60f0cc74bc8fe6a2f45558dd38e5211f82d1b03f3778d664a903a0b65dceaad6,857,2,False,11,361874.658139939,1
234c8e596e003d3b5a587d8e2b070857b9c22289220edbae0d0db9b022cb2869,1590,2,False,245,4506.128061504103,1
05b38b1310f20c108855f352ae2998d264a07d39a1ed31675cb1d483bcc95d54,1713,3,True,102,376508.06935992854,0
dfec2c3424b725f0d64cb5cf7a5c106e42ca43b74791a91f49ea4350bcdf6bad,1599,3,True,261,437529.86681633163,0
be9b97807a5ba5a6d304bc4fbae144cf0ac5c5f616218cc130c79df667f5211a,675,0,False,318,748989.5769323657,1
4e2f67a4d2c6678dbef93c22bad090b503f0fa619d61a57a6c3e29bf1f39cc22,1356,4,False,193,485326.569230005,0
4bfbde15d0e44c7ddd45e22cb37d333030e9fcbfc9b51b07af93dcb030b844cf,1775,3,True,17,241108.53331313582,0
80860237f8411a2c7e0f678cb08ba92984c7a4a462e70d5412b5c1f301d1cd07,962,2,True,328,324006.19287652726,0
bdf8f4ca8159d253715b2683d8e9cde98539fd19183a079295a357ff4128b5ae,874,1,True,64,424138.9864744254,1
bb4196d07f6bf439db3a34a304255f3b34ddddb8ab69cbb3b1d7b6f637c84d53,1463,4,True,53,251838.95240916888,0
c0ae3d3e82872c6de5f62a851fba72c077e379fe9a2081bdf2888dd3f555f970,1176,1,False,349,301091.85763723234,1
35301527d88e715637874658240b007c60c6fe9f15ea61562b59567e0c925676,645,5,False,295,302481.90004291356,1
2e9b96c757c07979bc9f16018c7eb0af26dabedc5e1b9dcfc7371315e08405b4,679,1,True,318,372023.929856772,1
593b5cc50efaf7b4f1dc20346570f7ea4d6dccbd7368ff0eb6a717ac13eccb08,1795,3,True,187,168823.019258754,0
dc208eac15353e1b6e091d0b622d097b785850723a5d04e9812a9df477b9ee80,1134,2,False,73,6647.294786739142,1
47f7b4f5cd35b7f53b38218b2260e526bed01233beb3a0bd174a0c18b996f038,1187,7,True,175,297407.01894959406,1
c67a7d743d730d3048b68dae8a8b3265b665ef7f25db9442c41387a09f4401fa,1498,3,False,200,181345.6280309109,0
defb137423d828337b695db3fb0ff16ffe4f873f58fd6a98178d31782ff0b24f,1232,1,True,2,127443.63489784626,1
3859fe344329379a8d88b587520695b279b11ca65400517126453450bd35c520,1390,2,True,84,135165.0104451831,0
5ac02861141f719680381129cf90e1fc93e25a41d2c918656211ac020d8bd84a,462,2,False,229,335454.5743686211,1
c5a03930c88bef6faa59ac52c12be4099c349dccffc60fda2df3467cab401227,1074,3,True,300,363275.2739389204,0
838c82641a052dcd10a38ce72f8b2732084f0f32472d45633394689a9b9e1b39,1551,4,False,246,155418.93805000032,0
dff239dc616b8aa23a1a32584200bbbc30481cfff44cbc625c8d960b230982a5,1542,3,True,81,180929.8174731419,0
b3a8f882cf3fcc306696ec5993095fe32d5dfd008721729bb70fc3376eda87cb,1583,3,True,224,5151.7125425986405,1
ee7e6c883cb115213ab8251bb1c4cb86093a6a6d6355ae846498745d7e9c6168,1853,2,False,185,418571.22069937666,0
3d841e8e02d25018c94629e947d796de71a9c91ff350572fc33eb4b72d046be5,866,1,True,125,155126.69244454484,1
5740edd9dcf48ffbbaec7998eb853c74820a31ef4f7ebedbc3d4802e33c16297,1662,3,False,105,386998.88746772753,0
bb46f7f81644a3e76f71b8ef3b7d00ba924388d648f4ed5c7f659ae30ff95eb2,1795,9,False,255,137280.33015757293,1
cb8d6ede500ce36dbf5d35ce4429d5a203fcbebfc46b6addfde8df14df8082f8,1124,1,True,64,859525.3959754822,1
ec8d91b73185776860d49a3bfbd5e9fc1051ed604e1a72b4f7a09aa039bc04e7,1336,6,True,67,171571.0963519443,1
fe8453d56f9b59ea559262ff681b7f8d82ac58956074651102fb1ac08b1daee4,1332,3,False,69,131845.75376120114,0
f7542bc157601a77ad0201b8c688393573413a41c441a3aeccf8c5093e55f011,1315,3,True,218,175938.10814792223,0
41f3cddbd5a3b3ec88d357db20a67bc4d4bcfbfd522d442ddba97402a58826d8,1396,3,False,342,4641569.80047249,1
1cb0297d05e17130b4aec46ab1df9fc151df8209c8ce7d3a116300ebfcd2f27f,1073,1,True,193,139683.93338229958,1
c63dbbff7b297f05a1299cd70d7d6b46f81ed141c912d2b6619a5cac36a3b866,1503,4,True,201,125049.48839150295,0
22ba28891f3ffbb19a3012f6d9f3c03a2e97f6ea1752ca01c846d43d86f27258,1707,6,True,19,324151.16757491697,1
7ac81deb189458921b80b2c03355e35597bb135791eabb6bd7afcb3ed8bcf5a0,1651,4,True,114,155078.07871339418,0
d7cd8c59d2223cd7b74d3f0fb95f00a9e5ff636eef2edd03212a9f56198489d0,1226,3,True,144,279898.85727262415,0
645382dd5f29f94ab2634ce18a6c35039e383b182f3ee6e1eaa17aaf8de4f940,1505,3,False,55,460630.6883209284,0
4bc95fa1605da3eeb142d39704300769dae00a3772d5bb1b4f252f6f030e9442,1530,4,True,167,172520.7604913536,0
613dba4bb72fecada2b4e7c0dc7057c633de09fbf27e8cf225f9e27d7cd47812,1889,2,False,293,233909.74915985717,0
efe9054bbeedada78d7859d7260a92deaf3c8059999f2a63174ff5b1a80c4da4,1408,3,True,117,387104.21352340945,0
f2ba930d14b212db038654704d0c5a8fd3f667844c9513f69c82c0f7aed09388,352,2,True,129,449777.7867852873,1
3d6934ddfa3bd616ecfbe7915e7515a9b03e37d766acd139a29601aeaa2c7836,1370,2,False,149,315914.18913196574,0
654fffaeba3ea2b0a74698ad69c412041498448d750455e4b3e2867b38b5986c,1417,5,False,310,255967.0896787165,1
7baec984e4a6259f74a2a3a5ca673593eb0bbff6b7436fefab1463c6ac3892d6,1128,5,False,333,98079.52702990777,1
34a3fa1e3fbf015e394c531cbbd0da6eb079cd955d0a7d60aefe62f426cf373b,776,5,False,58,481608.18311129324,1
977d94edc04e0e2a35aed34a03700e47ba95661197b90bca400ce6aa6b996da4,1355,3,False,18,229982.3842758797,0
284956b1389e0ddb353a8a6aa1b5d2220a82d2e221045a423b01b331c6aa116c,1551,3,True,34,302002.77669836016,0
51aa0e78b279e021eff2b6ec9cce6a1192a8334176574b72f8ba7193f4f1c85d,1445,3,True,74,223748.7127906429,0
a8d7bbc79885ac069944e5a0c67893f25c64cf59a90b2227b0b45c632e4fe338,717,1,False,53,410422.6571203499,1
9f674359874af74d424321976337f13ec0f790ec1592685447b0b9ba430243c3,1527,3,False,140,163935.89679997368,0
83a44e0c8144ff2561cce31d6e8b22ca80970d19630f0fc0e09e68958657e3ed,571,0,False,3,294968.6246401397,1
cae746fd786211157cb4496c37395c809d1da124f567a74aacd97dfc87be806d,1142,2,False,242,234954.09390308135,0
fbc2094960d3f7efcc62a53851c6ab3a60ce60855638cceb030317eebb9b8083,300,5,False,2,257296.6383558683,1
3ed07aca0ebe8a3535d9212f99b0b6250a77f5f397eb53db774422981d2ad3e4,1578,4,False,151,261982.60427807222,0
586b04e80e80c35d31b959601e88160dc95aaa0f224d9b914eed1cbd5ffbcef0,1288,3,False,7,353567.75144920923,0
7329eaaef314909dbe50dd7daf8ac63d09db7a57923d50bc0b9ba2f4b811b0a9,1461,3,True,152,330922.55407166696,0
0d54b72730b5c295e98a7675dbd1abe5d7e50a06afb323e11d8ef8d253cdbe9e,1457,3,True,46,238266.1326114728,0
a891744aba730d65df478a66d0ad83b021701675c8684ea350f9d67223e684da,1125,8,False,77,114301.41173357773,1
a7197be79fa87268afcfb3029e7b1a8fd0597cba0ca9eb428a1fd9caf9d368d0,482,1,False,309,844653.367631428,1
5fa0a024e4e25f9e6e7caf43a73c39ab7a3c0a10eaeec50edfb93e56242ec198,662,1,True,343,592027.6211064119,1
d35e4b125e81747bb1e92f8166000f8f733c03eff3a802b6608f5fefaed50035,1495,3,False,143,470061.1744261742,0
899c8527281cfe0396e9760842fae9d01ed8b42689291335df2353d1785f9c30,1336,4,False,198,255676.69764328137,0
b105696301394d01a604ca45c2f2bf70e778af24055f693b67a0f5104852cbb2,1467,3,True,10,219241.89901391164,0
f9d843c4748d9bb085e0b27fffc6ac1e882ec7aa85638d36769b0931cf0a5102,1199,3,False,70,323816.5522105017,0
fcb0035427a0d358f8bc9b72c0d258b144ec781e75e4a73033bcf3b2113a131d,1293,3,False,330,345345.84951736405,0
bfae5b490b7b361430b2af8b285821ab223ac0f0726c6744a9f5089f217fc4cc,1458,4,False,295,290093.4664464741,0
cb133dd4f53cb444bb6394a9db28c1c550e961bc3c22bbc0a5229999a769c5d8,1557,3,False,68,283360.7682774519,0
0ae918b2624837406aeedbfe5622620d344b51185dabc9108945e001b6c9fcab,526,1,True,316,431450.7433315023,1
6dc8a5bf0308d96286bcbbca12fff16849237fb1e68ab1a4a0af78fdef1be755,1739,3,True,204,258269.13129560382,0
b26762f8a6b6a04cb22aaf5db8233872ddbd7e1c5177813306be4c9eeb2fcd6d,1218,2,False,300,3125.339931728644,1
f567e9b0c85f947ae5fee5fae1a107b195f4469fbab9fd821f120682d4971442,2052,2,True,339,193229.04773258354,0
cdaf576a6e358954716e29e0a1946d73151d3f7474033c95fc9867ffa9870d96,1538,3,False,88,127741.17211915193,0
eff080cd46e6820e6cd900089c75c1e88e7f6dd068c9c314fed7bdf1e8dbab62,1376,2,True,320,7010054.80151205,1
d9d171a63287b39cb28697f9d225458de471549b0510f17b2c1ec766f39eb11a,1333,3,False,125,7748878.082026088,1
8b635ab219b122f50b8ef8252657d9f8e1efe5e640c7b1b22154e8aa62f63725,1684,3,False,44,318176.7363808637,0
fede320b127bebd458aec0c8ee9e7776744dab0bce3888b58c027fb0fd080f4a,1225,2,False,37,5970121.848909672,1
18ab5c4482bdfbba7ba13276f6031c11641e9b7512ffe25e2bc5578364f08b02,500,1,False,65,693452.050580878,1
81d55df3ef76bba67df7df1a4f8d1eb9ecd3618679138b3b7cce3931f4a9efbd,1428,3,True,354,332325.8081045239,0
3452362849371dcb5e253946358d7e8501fbf1aa4ccb9200af0bb565e1039ac4,1820,2,False,264,256653.0365202458,0
5ced16d2affbeb273ea878ddd7752a7057b0cf683ce4d898fedd5d2c3a9e4e43,1194,3,False,216,5184.141729095277,1
7a9fb08bb6360b66f2466f602cdd3a5ffbb0015449b23911035ec45e2a9d7957,1750,3,False,137,7591.545210616517,1
31775a937289136b1eb85033c3ac9a9021ba1843c28d40498adbbae2cfa96667,1798,3,False,327,400049.70124520035,0
ecd938419f894b60dd45255c308d8f8fbc0512c17450b8dcc5ce24968231f67e,1478,4,False,158,177208.42124926831,0
882cf647114c729046514d37a5980ed78b83e214ad04cc3313e2d06439d3e49e,901,5,False,219,84939.3478653428,1
12dc83627882cbebd3572e051dd22b1617123d5bd37b1e3b867a7e347c837ef6,1614,2,True,233,327715.6411130908,0
d3715b771486e5616fded7e47576e866c80c749db0778a63c7d31a13712eaf12,1138,2,False,320,234824.4850830057,0
848d9b29e85a3bd119485daeee9dfc0a64aa531621b5b441e4a52fba954f6016,1818,3,True,49,171431.87142088835,0
ccf2972c832bc4a611023d421e2e36d86da640bf18e17908a038e9bea8d1e1a2,1414,7,False,20,352283.02968754544,1
c5bb8bac5ffb7d5681bf098d243c0d3fddbd55810accfa9f644b5f81dec5064d,595,2,True,182,194052.37923437194,1
e3154cd2430b08d22bde971bcb26dcd70a0402a4cc0139e0d568dc4008e77aa9,633,2,False,249,194552.74840057123,1
13068ad84d34988615ee41af817ad3fd2caada46c27f8174f5a6b0463c819434,1321,4,True,156,5317037.321580425,1
354f13ed3763360406646fc4f1840934578652f78b5bbefa4f952d72a45dd6b5,1553,2,False,204,1776.7316494939953,1
d3b761d607af5eee720ea7eece3e92e1f09382f85554b4c1cb2a05b1f2b495ba,1101,5,False,24,194339.78143077798,1
95b737b73fd0c306b06b693e4bf1b94fd9061d3ca2b042b9c63a1102834c41e4,1268,3,False,181,234940.10361809732,0
22a4e09f7f180cf288ad03e9aa47b53fdcbe5f4a20a1d68bff2a5ffdf3ac21bf,1412,3,True,330,5381696.106681241,1
9c6b1c53923e2ef92e22e29df030ba10b3d4659f80690503b2d32eb8bedb2a7f,1380,4,False,194,206872.3514388437,0
48f76549a0458b751df5a4ba63b5fdd023c93b64280b5f22aa0fa35a2c317271,1507,3,False,113,145293.03540556686,0
343be403a1f2cb4ee28e447a9bb75df8851b2ed5c5e18b6601ef490d1c04f33b,1672,5,True,96,617427.8396054712,1
c65bbd4a10ddac62797fa1da486066bac6f3629c4ba4f8cecc32db5f2965492e,1270,2,False,291,7587.26506567611,1
5abed3eaba1ade0ee735819a6706ee344650e222460033944e5c4ce48f93e784,1432,7,False,9,150365.43751481303,1
1695985a7fdb3d7d27a80e930e4c8b4f032dc73fd38ac032165cae0bb1deeba9,1496,2,False,175,6505632.543467917,1
c9ad961aff3e9ebfc5420fe8d64667c036e5137a3df24e218c34fb45cc555db7,692,2,True,148,322771.6415066829,1
33b8e7427d5ec3866f3bd78cc5730bdd775ffed75ac86b7b90ed00357e95f25c,1914,2,False,13,4503088.976317609,1
4769e6abd02910395ec69f6900aa7bfd82472cb1f73c72b9e858c11b458b5f27,1118,2,False,365,1272.3477945187472,1
625ac4ef079d2fba04a8f5907d08ac1ea13fc9029d260c3929b986ce4cea5af3,1361,7,True,363,153396.66611965085,1
4922149a6f72024c9cf5acfc1f4bdabeb2837e5819337743aea35aba55fea9ec,853,5,False,158,180899.56700423046,1
349adebeb233479517aa9e3edcd77bfa7c046e5b354629480921756b99f35bee,636,1,True,44,136257.81305821106,1
fe6fca837091e7ba0bcc4db6d7eb94b10cb3e8805e7bd6e720e9b3bcb3bd7dd2,1871,3,True,304,378373.275255281,0
03270d2e105df423ef60a6db3d64e50f33cff58e6d75a5eb0e54c7b1553bf754,910,5,True,307,410719.7379789115,1
